id,lang,text
953999113690923009,en,my album vs my sister’s albums  #blackpink #redvelvet https://t.co/TrrRLDDw1V
992645600566022144,en,"Wheel of Sun Temple , Konark .  Sun Temple Was Built In 13th Century A.D by Great King Narasimhadeva -1 of Eastern Ganga Dynasty https://t.co/8LDXjawM69"
992111528244662273,en,"If you liked “the bee’s knees,” then you’ll love B U M B L E  B O T T O M S https://t.co/dQ1Vqx5rh4"
992668221965774849,en,#NowPlaying LITTLE DI LION - ALL I HAVE
992668221982625792,en,going back to college as an adult female pee nude stud pics twisty s tiny teens marvel women sex naked  https://t.co/tcd7OvceXD
991725325489876993,en,cute https://t.co/tKftOas9Ic
991772318660784131,en,"it's rainy outside, I can see lightnings and hear the thunder and the rain against my window"
991772318669180928,en,"@rad_acs I am SO gonna raid your table at dokomi and buy everyting, your style is insane"
991772318664986630,en,This is the most I've tweeted since Eurovision last year #IRELANDWANTSBTS
991771601791275011,en,@Jewelapplesauce Happy Birthday jewel ! 🎉🎉
991772318643965957,en,Bro Blessed Me Wit The Beat And Thru Me On The Tape 🙌🏽🐐 @lordgulley hit the… https://t.co/rYd29QDfMz
991703776779268097,en,"#yewtreeward on tour in Mossley Hill ""For the Many Not The Few"" #VoteLabourMay3rd @CllrBMurray @johnprince8 @WestDerbyCLP https://t.co/MadleEgZG8"
991717295314567168,en,...happy to support @ElizabethLabour the Labour candidate in Mossley Hill this glorious afternoon... @MossleyHillLab  @MossleyHill_BLP #ForTheManyNotTheFew #VoteLabour 🌹🌹🌹🌹🌹 https://t.co/snLCXfBg9b
991703776779268097,en,"#yewtreeward on tour in Mossley Hill ""For the Many Not The Few"" #VoteLabourMay3rd @CllrBMurray @johnprince8 @WestDerbyCLP https://t.co/MadleEgZG8"
991717295314567168,en,...happy to support @ElizabethLabour the Labour candidate in Mossley Hill this glorious afternoon... @MossleyHillLab  @MossleyHill_BLP #ForTheManyNotTheFew #VoteLabour 🌹🌹🌹🌹🌹 https://t.co/snLCXfBg9b
992598143593201664,en,#gryndfestradio Tune In to the 24/7 #underground #hiphop station https://t.co/4VRcjFtgmo  and get the app :  https://t.co/eznBBxZYEu https://t.co/Id8o7Wa4eq
991757883825061889,en,People Make Glass Gow https://t.co/VZHuEjxhbU
991770572525854720,en,The end😂😂😂😂😂 https://t.co/GzcdJw5XLp
992649706311471104,en,State Of Decay 2 is gonna be an awesome Survival Experience.  The tether thing only gets mentioned with this game.  Why would you give other games a pass.  And not this considering it’s meant to be a SURVIVAL game.  Noobs https://t.co/Gxzs7LS6cF
992668222003466240,en,เผ็ช! เผ็ช! เผ็ช! #HUNHAN HunHan - You've got me (18+) *** DBBU https://t.co/IK9gPkAUcj via @YouTube
992652011077222402,en,Come &amp; Join #RallyAgnstRape @hariips @IndoreCollector @DGP_MP @ChouhanShivraj @brajeshabpnews @VTankha @_komaljaiswal https://t.co/tjuyymZJ6B
991757883825061889,en,People Make Glass Gow https://t.co/VZHuEjxhbU
991770572525854720,en,The end😂😂😂😂😂 https://t.co/GzcdJw5XLp
991770739601797120,en,9 #Technology Mega Trends That Will Change The World In 2018 by @bernardmarr @Forbes |  https://t.co/0kEpt9JEuo  #ArtificialIntelligence #AI #DeepLearning #DL #BigData #DataScience #IoT #InternetOfThings #Smartcity #IIoT #IndustrialIoT #ConnectedDevice #RT  cc: @gartner_inc https://t.co/wdLtXvNa50
992667887671365634,en,"Sky Bet Sports Betting, we’re coming for you! 🎶 https://t.co/d8BsYgIzbZ"
992668221986803714,en,"Hey UK friends, download MEGAN'S WAY to your #Kindle https://t.co/OgxL2kJ2zb"
992422102224515072,en,"DJ Khaled says he doesn't perform oral sex, but expects it from his wife because he's the king: ""Different rules for men"" https://t.co/tj1udanmpA https://t.co/HWI0fdTqd6"
992484187885088769,en,Sending her the strength she needs to leave him. https://t.co/WHx6me6rOI
992422102224515072,en,"DJ Khaled says he doesn't perform oral sex, but expects it from his wife because he's the king: ""Different rules for men"" https://t.co/tj1udanmpA https://t.co/HWI0fdTqd6"
992484187885088769,en,Sending her the strength she needs to leave him. https://t.co/WHx6me6rOI
991772322846593024,en,@TeamThirstTrap @Greinkschmidt @michebag22 @MrVincredible Last yr 22
992624018854498305,en,Sweaty Balls https://t.co/6cSCTAZgQq https://t.co/7kiKdYHOy9
992649464996229121,en,@thatsbellayt How do you relax after a hard day of work? 🤗 #ThatsBellaTwitterParty
992649778990202880,en,take a nap / eat my comfort food HAHA https://t.co/MhdYUNw5BS
991490726541213696,en,me: i'm never texting him again.   him: hey  me: *replies in 5 seconds*  him: *leaves me on read*  me: https://t.co/G3ofKCX8W2
907954025798172673,en,Was it worth it .. YES 👸🏿🍫 https://t.co/fL6cWLYZhT
991733559286206466,en,Protest#3 today by #HighlySkilledMigrants along with their #family seeking #justice against #homeoffice wrongful use of section 322(5) for their settlement application.  #EndHostileEnvironment #SupportHighlySkilled #HomeOfficeaTax https://t.co/CSJYWFc1V7
992649464996229121,en,@thatsbellayt How do you relax after a hard day of work? 🤗 #ThatsBellaTwitterParty
992649778990202880,en,take a nap / eat my comfort food HAHA https://t.co/MhdYUNw5BS
991667853500788736,en,GZA's (@TheRealGZA) performance at the #TinyDesk was a rare appearance for the legendary Wu-Tang Clan (@WuTangClan) emcee. https://t.co/D63dnuEPjK https://t.co/V4xbmRCw3S
991772322863435776,en,@shojohs @AirhisXO Want one?
991772322855116800,en,@CaramelMedley @GiffordsCourage to be safe you have less freedom? ..you poor govt feed imbecile your a Miserable fool who deserves your govt masters BAAAA BAAAA WHAT PART OF CRIMINALS DONT FOLLOW THE LAWS IS TRIPPING U UP LAMB CHOP?   EVER HEAR OF THE CONSTITUTION? DAMN YOU SHEEP ARE A PATHETIC LOT
991621326963134464,en,When Two or more Are gathered in Prayer 🙏 God Will Dwell .......  Pray For Family.....  Pray For America .......  Pray For @POTUS ..... https://t.co/uNIx2nE2uY
991772322825752576,en,"@adayinsienna Sexy as fuck Sienna. Fucking love seeing you in suspenders, stockings and heels 😈💦💦💦"
991772322842497026,en,I did a thing: https://t.co/SnI0ZdtFZj
992668221995143168,en,Day 5: #MeetTheSocialPro - Favourite platform  Instagram! #instagram #socialmediamanager https://t.co/vlw3518SDk
992668226180997122,en,The only thing that interferes with my learning is my education. (Albert Einstein)
991312342884462596,en,me figuring out what to wear https://t.co/g54ZUEbh0S
991772327049334784,en,RT: Boys Scout for Model Design and Building #Boys #Scout #Robotics #Modeling #Technology #STEM at Royal Cyber Club https://t.co/9e45IaWrih
991056689917906945,en,"Netanyahu thinks bombing Iran will bring peace and prosperity to the Middle East.  In 2002, he said, ""If you take out Saddam, Saddam's regime, I guarantee you that it will have enormous positive reverberations on the region."" https://t.co/QwvSRN1lSY"
992668226176929792,en,tw (c1): Sister Rain - Nothing Like  (phahtoun)
991771325176967171,en,Liverpool have gotten away with  2 clear penalties. Will you lot say they bought off the referees too or that argument only applies to Real Madrid?   Asking for a friend
992648055584256001,en,Take time to listen.  We need to accept that unique officially left the band.  But no matter what happen we will love and support Unique and also the band as a whole   IV of Spades will be forever in our hearts. https://t.co/IhnrQiWg1o
992668226164113408,en,Via @Reuters: China state media sees positives in trade talks with U.S. https://t.co/yD0QMo1DKq https://t.co/j7oln7O3dD
992654513222881281,en,Im livin my best life .... i told yalll 🗣🎤😂
992660505222438912,en,🗣🗣🗣🗣 I told y’all https://t.co/69Iiw9Fu9k
992654513222881281,en,Im livin my best life .... i told yalll 🗣🎤😂
992660505222438912,en,🗣🗣🗣🗣 I told y’all https://t.co/69Iiw9Fu9k
991770574669139969,en,Do you want to continue the conversation about food and farming post-Brexit? Join our #FarmingBeyondBrexit discussion tomorrow at 3-4pm #OrganicHour https://t.co/v7oOeqrWQk
991772327049355264,en,"@ali @PrisonPlanet @benshapiro @benshapiro Isn’t stopping Kanye from going on your stupid show, he simply stated his disapproval, grow up. You are acting like the thought police now."
991483808443781120,en,When he hits that tongue and finger combo on you a little too fast https://t.co/HXQjWZSIdR
991772327041003520,en,@FappQueens It's not the beautiful ass it's the low hanging pussy!
991772327049342976,en,"@_KrazyKitty @bpd5150 @pk2k14 @coolghost101 @realDonaldTrump @GOP The Special Counsel to investigate. #TrumpRussia wasn't appointed until May 17, 2017.  It hasn't even been a year.    #MAGA #MuellerAintGoingAway as long as #MobstersAreGoverningAmerica"
991783776723271682,en,"Unpopular opinion: general education courses in college are a complete scam for your money to keep you paying for 4+ yrs. If gen ed courses weren’t a requirement, majors really only require 2 yrs of classes. All of highschool was gen ed- it’s simply unnecessary"
992668230383820800,en,Traders Sell Shares of Apple $AAPL on Strength on Analyst Downgrade https://t.co/0cItfyZyGs
992657548988698625,en,APPLYING A.I. DYNAMICALLY: #Invacio has extended its dynamic neural network into a complex of truly intelligent environments and services for our end-users. Autonomous products and solutions for an autonomous future. | Learn more at https://t.co/dhFvb55xZX | #InvacioSolutions #AI https://t.co/DiOgSrmDjb
990010580315537408,en,mood https://t.co/dV7shUSkFj
992034554520199168,en,How you laugh when you smack your boo ass &amp; he turn around quick asf ready to beat yo ass 😭 https://t.co/meoU1FZZCu
991772327057616896,en,@potozurdo Sorry...
991759753117294592,en,i stand directly in front of the microwave because i want to die sooner
991255009412157440,en,"I am truly amazed by what hapens when men call out other men. Society listens to men, not women. Hannibal Buress calling out Bill Cosby, and Vince Staples calling out R. Kelly was more impactful than thousands of women’s voices. Now, imagine if our MCMs called out their friends. https://t.co/Td2OeOpp7a"
991724967376179200,en,REALITY is an ILLUSION. https://t.co/VKL1ZxZSKh #IncredibleIndia #Mahadev #Bhasma #Aarti #Mahakaleshwar #Ujjain #shiva #bholenath #jyotirling #OM #harharmahadev #Parvati #Shair #Anon #SriLanka #SriLankan #India #Bangladesh #Kerala #Hindu https://t.co/wYSyc9hg3h
990010580315537408,en,mood https://t.co/dV7shUSkFj
992034554520199168,en,How you laugh when you smack your boo ass &amp; he turn around quick asf ready to beat yo ass 😭 https://t.co/meoU1FZZCu
992668230375346177,en,@BooksBakesBio With the curved blade? Mezzaluna (half-moon).
992629582065942528,ja,#MONSTA_X  大阪公演ツアーグッズ ⚠️先行販売開始時間変更のお知らせ ✔️グランキューブ ✔️5/5(土) 14:30~  本日の #MONSTAX_JAPAN_1st_LIVE_TOUR_2018_PIECE 15:00から予定しておりましたツアーグッズ先行販売ですが大勢のお客様にお待ち頂いている為、30分早めて14:30からとさせて頂きます。 https://t.co/UhEZNmLbRh
992668230371172352,en,The lightstick sold out so fast I’m DISGUSTED https://t.co/BYc5KVDQz3
992629582065942528,ja,#MONSTA_X  大阪公演ツアーグッズ ⚠️先行販売開始時間変更のお知らせ ✔️グランキューブ ✔️5/5(土) 14:30~  本日の #MONSTAX_JAPAN_1st_LIVE_TOUR_2018_PIECE 15:00から予定しておりましたツアーグッズ先行販売ですが大勢のお客様にお待ち頂いている為、30分早めて14:30からとさせて頂きます。 https://t.co/UhEZNmLbRh
992668230371172352,en,The lightstick sold out so fast I’m DISGUSTED https://t.co/BYc5KVDQz3
991772268295487488,en,"Civilian died in UK airstrike on Syria, MoD says https://t.co/rXjp4UROpJ"
991772331218370560,en,going back to school tomorrow sounds so impossible rn lmfao
992432698873413632,en,"✿ LOOKING FOR MUTUALS ✿   ❥ HELP RT ❥  follow if u stan:   iu exo girls' generation btob wanna-one apink red velvet got7 somi, sejeong, chungha krystal  girl's day mamamoo suzy  momoland"
992639202369130496,en,"“SEHUN took time out of his time to volunteer. Playing games, exercising and eating with children as a surprise for Children’s day”  WE LOVE YOU OH SEHUN   #exo #sehun @weareoneEXO https://t.co/eRU3wCkFRA"
991772331218358272,en,@jaketapper Pure class she is.
991556167271886853,en,it’s kinda painful realizing how fucking alone u really are lmfao
991771809329614849,en,The goals keep coming! Who's scoring next?  #UCL
991772331252092928,en,@SoHueyG wya shorty
992684575573860354,en,@robmclennanblog A lovely lil angel.
992623706932297728,en,"[ANNOUNCEMENT]  IGOT7 Selca Day is postponed for the month of May to pay respect for Tany, a South Korean singer who passed away last month. Please be guided accordingly. 🙏  @GOT7Official #GOT7 #MTVLAKPOPGOT7 #PremiosMTVMiaw"
991771037850357760,en,"New account, Rangers fan. Any RT'S appreciated. Will follow back all Bears. 🇬🇧"
991772331218530304,en,"@IssuesPaneNyaya @DFID_UK @WCOZIMBABWE @zwBritish @UKinZimbabwe @UKSimonT @AnderJones @JoshuaTMalinga @MoHCCZim @OMpslsw @RejoiceNhara The same way kids are taught a, e, i, o, u  we could also start sign language at Gr 1 level,  teacher's colleges, nursing, police &amp; varsity"
992668230371049474,en,1900 MORGAN SILVER DOLLAR - ALMOST UNCIRCULATED - FAST COIN SHIPPING! https://t.co/NcBSYtPZs2 https://t.co/a4UajzQMhn
992668234577989632,en,Cause i could love and drown in your god damn smile lines
992207009641631745,en,Lmaooo be on the lookout for this nigga all summer he might be in your city 💀💀😂😂😂💀💀🕺🏿🕺🏿🕺🏿 https://t.co/NqlYGBEUX6
992684575561342976,en,✨ Disney M&amp;Gs thread ✨
992679033623269376,en,The Queens and The Gentlemen are ready at your service! Today is the day that @highclub254 opens its doors finally in an event spearheaded by @MsetoEA   #HighClubLaunch https://t.co/dkt8Ak3IOF
991788672247894017,en,Beyoncé Launches New Vegan Meal-Planning App https://t.co/eO6fJ6OeFS
